Pics,MLS #,Status,SubArea,Address,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Acres,# of Rooms,Total Other Area SqFt,Tax Rate,Tax Value,New Construction,Fireplace,Garage,Cumulative DOM,Days On Market,Closing Date,Sold Price/List Price,Geocode Quality,City,State
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078008/0/60/45/44332c0cd372a122a79e9223f9a76b7b/2/25a27ccd9fbc3b56476a8302f3d51e94/2078008.JPG,2078008,CLOSED,010/A,263 Crestmont Ridge Drive,Crestmont,2976.0,2017,4,2,1,Detached,"$426,990","$473,215",0-.25 Acres,10,400.0,1.0045,$0.00,Yes,0,2,18,18,1/25/2017,1.11,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2065070/0/60/45/508c55758d6e6f2de545e1ecc5c243b2/2/1769b73d09ed4ac5a374cf2972e75503/2065070.JPG,2065070,CLOSED,009/G,3816 Hickory Manor Drive,Blaney Farms,3190.0,2016,4,3,1,Detached,"$484,010","$473,600",.51-.75 Acres,10,0.0,0.61,"$484,010.00",Yes,1,2,0,0,10/7/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2046963/0/60/45/054e36c441cf827ac1c82b72b9b7183f/2/66657ca427f96cceb6bd7f1259674e72/2046963.JPG,2046963,CLOSED,015/B,1519 Braden Overlook Court,Rileys Pond,3014.0,2016,4,3,0,Detached,"$469,700","$474,830",0-.25 Acres,9,0.0,1.0045,"$464,700.00",Yes,1,2,324,324,1/26/2017,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081293/0/60/45/a5086a3aaa1e0a18dbb2075cc57f39fc/2/50b122875f7b29533e6bb2c9221a3000/2081293.JPG,2081293,CLOSED,009/B,4813 Sunset Fairways Drive,Woodcreek,3751.0,2015,4,3,1,Detached,"$474,900","$474,900",.26-.5 Acres,10,634.0,1.033,"$441,962.00",No,1,3,34,34,10/5/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081215/0/60/45/cec3cd23a0e2c14d82fb0822793a09f6/2/132625154c9872b5902de15488d1ada7/2081215.JPG,2081215,CLOSED,009/C,1612 Burgess Hill,White Hart,3798.0,2000,4,4,0,Detached,"$475,000","$475,000",.51-.75 Acres,12,0.0,0.874,"$475,359.00",No,1,2,35,35,10/27/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2053010/0/60/45/1fb65359af72608dbb4e95b48c2bb74a/2/85f0cc001d0164d831777b3ac973ba04/2053010.JPG,2053010,CLOSED,009/B,311 Wrenn Meadow Court,Wrenn Meadow,4123.0,2011,5,4,0,Detached,"$499,900","$475,000",.26-.5 Acres,11,0.0,0.9845,"$527,196.00",No,1,3,181,181,11/14/2016,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2097644/0/60/45/04ca1f67d1d77847bbea3489d07d923e/2/fb938924ab7f1833201e0db6f54a3e08/2097644.JPG,2097644,CLOSED,015/B,1505 Piazzo Court,Villagio,3397.0,2009,4,2,1,Detached,"$475,000","$475,000",0-.25 Acres,10,1172.0,1.0043,"$502,233.00",No,1,3,164,1,12/20/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2057570/0/60/45/f2936ce2e1da26e805c010c776b2048d/2/accaabe432fa2b5e7d6d0a6795cc3504/2057570.JPG,2057570,CLOSED,015/B,2511 Mt Zion Church Road,Bella Casa,3004.0,2016,5,3,1,Detached,"$474,700","$475,350",0-.25 Acres,14,0.0,1.0045,"$474,700.00",Yes,1,2,252,252,1/12/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068041/0/60/45/3466718f718a098dd3cf54486f48c7b8/2/81b8cdcf09d8984244cb85b5ed375224/2068041.JPG,2068041,CLOSED,015/B,2860 Lumber River Trail,Bella Casa,3696.0,2016,5,4,0,Detached,"$475,115","$476,120",0-.25 Acres,13,0.0,0.92,"$499,440.00",Yes,1,2,134,134,10/31/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2071000/0/60/45/cc1d231665c741cf3ab72e0e4d12a4d1/2/65a6699d771e874136bd17fbaf046475/2071000.JPG,2071000,CLOSED,015/C,127 Briarfield Drive,Seagroves Farm,3859.0,2007,4,3,1,Detached,"$489,900","$476,500",0-.25 Acres,11,0.0,1.0045,"$430,629.00",No,1,2,48,48,9/1/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078073/0/60/45/c3487fe60a51b8ee9c6d596c079cfb11/2/b4ecd743bf8f428812c2f9030d40a0b7/2078073.JPG,2078073,CLOSED,010/A,2308 Braxton Wood Lane,Crestmont,2976.0,2016,5,3,0,Detached,"$445,755","$478,540",0-.25 Acres,10,0.0,1.0045,$0.00,Yes,1,2,0,0,2/3/2017,1.07,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2033647/0/60/45/e2a15461379eaea59484245694c6a2af/2/fffaaea4c130155a51717300085b4c66/2033647.JPG,2033647,CLOSED,015/B,2113 Pineola Bog Trail,Bella Casa,3140.0,2016,4,3,1,Detached,"$473,000","$478,795",.26-.5 Acres,9,0.0,1.0045,$0.00,Yes,1,2,110,110,10/18/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083970/0/60/45/3cccf05162690c4c8654ee5be12ea399/2/5f26351af641b0cbd588639c65a49eee/2083970.JPG,2083970,CLOSED,015/B,1200 Pendula Path,Dogwood Ridge,5527.0,1999,5,4,1,Detached,"$487,000","$480,000",.26-.5 Acres,15,583.0,0.98,"$454,432.00",No,1,2,20,20,10/20/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2053205/0/60/45/2956f401228d1961a61ea50522113470/2/ff5e8b5148395dc9a2ad1addf8ff04c3/2053205.JPG,2053205,CLOSED,015/B,1501 Braden Overlook Court,Rileys Pond,2890.0,2016,4,3,0,Detached,"$479,700","$481,100",0-.25 Acres,8,700.0,1.0045,"$479,700.00",Yes,1,2,158,158,9/8/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096630/0/60/45/797f164ce2e1251138ac514f7f5bc82a/2/48a9d4130a099b61ca79102049ed54f7/2096630.JPG,2096630,CLOSED,015/B,1913 Park Stream Court,Stillwater,3407.0,2016,5,4,0,Detached,"$481,566","$481,566",0-.25 Acres,10,0.0,1.0,$0.00,Yes,1,2,1,1,11/17/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2054312/0/60/45/047805baaa24fec4734e38cf3357297b/2/0e1fbf6cd0faec1378860380cefd2dcd/2054312.JPG,2054312,CLOSED,305/E,443 E Stone,Stone Point,3269.0,2013,4,3,0,Detached,"$499,950","$487,500",1-2.9 Acres,12,1962.0,0.71,"$352,466.00",No,1,5,130,130,10/6/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081559/0/60/45/26473642bdb40fb684903a40d1cf5cdc/2/f42604c120a483513f2da420345d604b/2081559.JPG,2081559,CLOSED,015/C,1711 Charlion Downs Lane,Haddon Hall,4326.0,2004,4,4,1,Detached,"$495,000","$488,000",.26-.5 Acres,12,0.0,0.9805,"$450,459.00",No,1,2,51,25,9/28/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092239/0/60/45/708d6b2b6989a4298fbdd37901c2bd58/2/8e78e92952e4c6bd74df8590f054519d/2092239.JPG,2092239,CLOSED,009/I,3804 Wesley Ridge Drive,Jamison Park,4300.0,2001,6,5,0,Detached,"$499,000","$489,000",.76-.99 Acres,14,0.0,0.699,"$593,710.00",No,1,2,40,40,12/15/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068102/0/60/45/b02ef41f5807c4a0a350ca26f7e1cc5c/2/aef75e4e979415488be477fa3dbcd2e7/2068102.JPG,2068102,CLOSED,015/B,2387 Terrmini Drive,Bella Casa,3973.0,2016,6,4,0,Detached,"$499,000","$489,000",0-.25 Acres,13,0.0,1.0,$0.00,Yes,1,2,123,123,9/29/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084680/0/60/45/4f85f27877e8670a7161f275ad05afde/2/f14cef82f874a293a37763bba85b46ac/2084680.JPG,2084680,CLOSED,015/B,2513 Mt Zion Church Road,Bella Casa,3317.0,2016,6,4,0,Detached,"$489,700","$489,700",.26-.5 Acres,10,0.0,1.0045,"$489,700.00",Yes,1,2,119,119,2/1/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2088617/0/60/45/1c43f2e0b7a3994c2785b80b668e081e/2/fa4730d87938dfa1ea2df86caf4bb3bd/2088617.JPG,2088617,CLOSED,009/C,2320 Tiltonshire Lane,Whitehart,3307.0,2000,3,2,1,Detached,"$489,900","$489,900",.51-.75 Acres,9,0.0,0.6965,"$437,784.00",No,1,2,4,4,10/24/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2066147/0/60/45/7ca1e4f919137ea707b767839df0afc7/2/7fe26f6c0fe66a2e897ed8753faa23f9/2066147.JPG,2066147,CLOSED,015/B,2241 Madison Creek Drive,Madison,3046.0,2016,4,3,0,Detached,"$489,900","$489,900",0-.25 Acres,9,804.0,0.9805,$0.00,Yes,1,2,183,183,12/9/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059645/0/60/45/861129c28488d5ec193ece20425beb5c/2/fd3ef3bef4755d90e097de3ea6e55e90/2059645.JPG,2059645,CLOSED,015/B,2334 Terrmini Drive,Bella Casa,3680.0,2016,5,4,0,Detached,"$490,000","$490,000",0-.25 Acres,12,0.0,0.98,$0.00,Yes,1,2,144,144,9/9/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083622/0/60/45/5e23107fd42941675dd201e82e08c2be/2/24fb99baebe8a1104ecc69b7f1e13a96/2083622.JPG,2083622,CLOSED,009/B,209 Harmony Creek Place,Woodcreek,3187.0,2016,5,4,0,Detached,"$488,960","$491,257",.26-.5 Acres,11,1450.0,1.05,$0.00,Yes,1,2,0,0,2/21/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078032/0/60/45/b9e40b1b277a67655ee51ab318c60ee1/2/83b4a91766d37f3dc51a0c8036abb3a0/2078032.JPG,2078032,CLOSED,010/A,267 Crestmont Ridge Drive,Crestmont,3420.0,2016,5,4,0,Detached,"$476,725","$492,345",0-.25 Acres,12,0.0,1.0045,$0.00,Yes,1,2,0,0,1/30/2017,1.03,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078034/0/60/45/5924503b424d10906f39e3fff2eba395/2/344b1ac1b2ab4f7b5e00d25c61952c92/2078034.JPG,2078034,CLOSED,010/A,2301 Braxton Wood Lane,Crestmont,3171.0,2016,5,4,0,Detached,"$459,625","$493,056",0-.25 Acres,12,0.0,1.0045,$0.00,Yes,1,2,0,0,11/23/2016,1.07,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077998/0/60/45/ebeed10a2bd5fa2a706623cce81c2489/2/791ad06da38c10c89ba34a4ce6f98833/2077998.JPG,2077998,CLOSED,010/A,240 Crestmont Ridge Drive,Crestmont,3320.0,2016,5,4,0,Detached,"$493,115","$493,115",0-.25 Acres,12,0.0,1.0045,$0.00,Yes,1,2,0,0,12/13/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078001/0/60/45/6f0f46be23588d78a4726f01be9b8465/2/393d7cbc2db1f91a66e86047cfce0676/2078001.JPG,2078001,CLOSED,010/A,236 Crestmont Ridge Drive,Crestmont,2976.0,2016,5,3,0,Detached,"$494,860","$494,860",0-.25 Acres,10,0.0,1.0045,$0.00,Yes,1,2,0,0,12/5/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095249/0/60/45/de33221b8ad31ab261f3fb56dee1bc12/2/8f7dbac395ae6dba2f0f4d52ad344aea/2095249.JPG,2095249,CLOSED,015/C,1279 Horsham Way,Haddon Hall,4790.0,1999,5,3,1,Detached,"$495,000","$495,000",0-.25 Acres,13,0.0,0.96,"$416,227.00",No,1,2,13,13,11/22/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059902/0/60/45/d55385cb6b8aa406d44a90cf4f902fa4/2/365695c8675929dcf9bfe91cae8b952c/2059902.JPG,2059902,CLOSED,015/B,2211 Madison Creek Drive,Madison,3202.0,2016,5,4,0,Detached,"$496,000","$496,550",0-.25 Acres,10,60.0,0.9805,$0.00,Yes,1,2,206,206,12/9/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091247/0/60/45/e06805bf2b75c19349ac1817c1e81759/2/356aba2604967d07a7fc6ff82cf0193c/2091247.JPG,2091247,CLOSED,015/A,1633 Salem Village Drive,Salem Village,3502.0,2013,5,4,0,Detached,"$500,000","$497,000",0-.25 Acres,12,0.0,0.9805,"$447,836.00",No,1,3,12,12,12/30/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083678/0/60/45/d34ea1c74301240c1219692bade1781f/2/a6a8e6ffbab1c89b6bdfdd907441200a/2083678.JPG,2083678,CLOSED,010/A,1237 Hill Hollow Way,Sutton Place,4221.0,2008,5,4,0,Detached,"$500,000","$497,500",0-.25 Acres,12,358.0,0.98,"$449,335.00",No,1,2,35,35,2/1/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094233/0/60/45/11a0e4bc6e86125db2c82c8d9836554d/2/685a12f69237af55cb504f1388f4b4c9/2094233.JPG,2094233,CLOSED,009/C,6608 Ten Ten Road,Not in a Subdivision,2587.0,2007,4,3,0,Detached,"$525,000","$499,000",1-2.9 Acres,8,4350.0,0.936,"$460,854.00",No,1,3,34,34,1/9/2017,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086322/0/60/45/ffb05770455c17b76f123b8deda5d26f/2/b51ba366b66557b7aca622ada9ea56a3/2086322.JPG,2086322,CLOSED,015/B,2612 Flora View Court,Madison,3014.0,2017,4,3,0,Detached,"$494,900","$499,659",0-.25 Acres,8,0.0,0.9805,$0.00,Yes,1,2,54,54,1/5/2017,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2048194/0/60/45/3992cf6d741f22e785952d31c6884b78/2/ba99bf31a2356186621a0a68a0228eb3/2048194.JPG,2048194,CLOSED,015/B,1511 Braden Overlook Court,Rileys Pond,2955.0,2016,4,2,1,Detached,"$501,375","$501,375",0-.25 Acres,9,700.0,1.0045,"$474,700.00",Yes,1,3,220,220,12/8/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092302/0/60/45/c401475f17561c527f823f9544c113d6/2/a008bc82491cc4369ec9af69826818e5/2092302.JPG,2092302,CLOSED,009/C,3200 Corsham Drive,Ivory Hills,3480.0,2001,4,3,1,Detached,"$515,000","$503,392",1-2.9 Acres,10,0.0,0.6945,"$408,830.00",No,1,2,67,67,1/20/2017,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092783/0/60/45/56345b86f82fc24e519c02a9ee1ac192/2/9a2037f179848b7afbf7c004e635f7dc/2092783.JPG,2092783,CLOSED,015/B,2613 Flora View Court,Madison,3127.0,2016,4,3,1,Detached,"$504,118","$504,118",0-.25 Acres,9,0.0,0.9805,$0.00,Yes,1,2,7,7,11/11/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068408/0/60/45/d9621656748de217138e1cb74fd07733/2/33d563ad3dd351a114101557ee265917/2068408.JPG,2068408,CLOSED,009/I,3822 Wesley Ridge Drive,Jamison Park,4121.0,2003,4,4,1,Detached,"$519,900","$505,000",.51-.75 Acres,11,562.0,0.61,"$565,403.00",No,2,2,92,92,9/29/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090494/0/60/45/e67e88d60dae976d73667a5c5ce4f82a/2/c8db60e36409ad673c3b300d886de9d8/2090494.JPG,2090494,CLOSED,015/A,7620 Reams Court,Castlereagh,3495.0,1989,3,2,2,Detached,"$525,000","$505,000",6-10.9 Acres,11,0.0,0.6965,"$537,464.00",No,1,0,46,46,12/29/2016,0.96,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084050/0/60/45/502f574bcf3b27137a1b4083008fc91a/2/ebdb69ece89d186addc1258a1d4f8155/2084050.JPG,2084050,CLOSED,015/B,2373 Terrmini Drive,Bella Casa,3680.0,2016,5,4,0,Detached,"$509,000","$506,000",0-.25 Acres,11,0.0,1.0,$0.00,Yes,1,2,39,39,10/28/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2065164/0/60/45/d793f024be9b2b4c8ab8aa5d8aba619c/2/7af3b9e865fb7ad92324b73a2b2ea1d1/2065164.JPG,2065164,CLOSED,015/B,2411 Terrmini Drive,Bella Casa,3680.0,2016,5,4,0,Detached,"$506,000","$506,105",0-.25 Acres,12,0.0,0.98,$0.00,Yes,1,2,0,0,9/7/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2061473/0/60/45/01b2586a329b202bf542014e4c234be2/2/a0978090bf4323b38681c570e480b9d2/2061473.JPG,2061473,CLOSED,015/B,2507 Mt Zion Church Road,Bella Casa,3316.0,2016,5,3,1,Detached,"$484,700","$506,595",0-.25 Acres,14,0.0,1.0045,"$479,700.00",Yes,1,2,160,160,11/15/2016,1.05,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078013/0/60/45/8ac3915d86f0b5b8fce1bb9e85995911/2/5a648879cfb81ade2ce2cb239021f897/2078013.JPG,2078013,CLOSED,010/A,258 Crestmont Ridge Drive,Crestmont,3416.0,2016,5,4,0,Detached,"$483,200","$508,955",0-.25 Acres,11,0.0,1.0045,$0.00,Yes,1,2,0,0,12/22/2016,1.05,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093388/0/60/45/522b236c5b291f432b16f7fec39956bd/2/3f2cb3f982f1cfb107b908c90cb19de9/2093388.JPG,2093388,CLOSED,015/B,2863 Lumber River Trail,Bella Casa,3696.0,2016,5,4,0,Detached,"$509,455","$509,455",0-.25 Acres,13,0.0,1.04,"$509,455.00",Yes,1,3,0,0,10/6/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086439/0/60/45/9b51b5145e195edf47e3da1519f7d271/2/de6573311afb4b536dd1cb679f9298c5/2086439.JPG,2086439,CLOSED,015/C,2110 Blanchard Street,Not in a Subdivision,4124.0,2011,4,3,2,Detached,"$525,000","$510,000",0-.25 Acres,7,0.0,0.9805,"$453,021.00",No,1,2,31,31,11/15/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076529/0/60/45/91b48628b067e40af230dc4346b0a566/2/bf6334ab6c7e899ab714c7f9954e097b/2076529.JPG,2076529,CLOSED,009/B,201 Echo Creek Place,Woodcreek,4043.0,2014,6,5,0,Detached,"$524,900","$510,000",.26-.5 Acres,11,0.0,1.0495,"$439,564.00",No,1,2,13,13,9/29/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090449/0/60/45/9be3518fb31199b3d225964e02c25a28/2/64f65f7b0556ccc9d81ac12ecb074f7a/2090449.JPG,2090449,CLOSED,009/B,104 Colvin Park Lane,Colvin Park,3516.0,2016,5,3,0,Detached,"$519,995","$510,000",.26-.5 Acres,11,0.0,0.98,$0.00,Yes,1,2,80,80,12/30/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059815/0/60/45/625ac68ab4a7672e5b08aa2a3bde388a/2/1450ba8b35539bae6547e4641cd54911/2059815.JPG,2059815,CLOSED,015/B,2829 Medoc Mountain Point,Bella Casa,3927.0,2016,5,4,1,Detached,"$506,250","$511,424",0-.25 Acres,11,0.0,1.045,$0.00,Yes,1,3,89,89,1/23/2017,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060610/0/60/45/0daaa02d47352fcc4f438dc103063587/2/20c48748f060578ab45854dd773259d1/2060610.JPG,2060610,CLOSED,015/B,2813 Singletary Lake Cove,Bella Casa,3927.0,2016,5,4,1,Detached,"$500,000","$511,510",0-.25 Acres,11,0.0,1.0045,$0.00,Yes,1,2,97,97,2/10/2017,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2073516/0/60/45/6cd1ce237fc42b8ff4e6f5d6e46c6296/2/70e75cdb02c2f9153f0c60c75524fa49/2073516.JPG,2073516,CLOSED,009/I,3708 Knollcreek Drive,Jamison Park,3777.0,2003,5,4,1,Detached,"$525,000","$512,000",.26-.5 Acres,11,1925.0,0.61,"$573,399.00",No,1,3,215,43,9/9/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2088184/0/60/45/1e1a52eb807ea39ff1a33bd8c78b7f8c/2/2e47c8bb298cec1aae86785ca5ba4102/2088184.JPG,2088184,CLOSED,009/B,2396 Redbud Tree Drive,Colvin Park,3145.0,2016,4,3,1,Detached,"$511,152","$513,426",0-.25 Acres,8,1100.0,1.0,"$511,152.00",Yes,1,2,0,0,2/17/2017,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2097513/0/60/45/d3c665eacc61e6a414e67c4de280ecb3/2/1016e1e2c7b339df00e702bb0eb92427/2097513.JPG,2097513,CLOSED,015/B,1518 Kythira Drive,Arcadia Ridge,3476.0,2016,5,4,1,Detached,"$519,900","$514,900",0-.25 Acres,11,0.0,1.0,$0.00,Yes,1,2,23,23,12/29/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068830/0/60/45/58fd781fc49979b6862222b0a7f93f87/2/89e16642ba3f86965630d3219696e492/2068830.JPG,2068830,CLOSED,015/B,2370 Terrmini Drive,Bella Casa,3973.0,2016,6,4,0,Detached,"$515,000","$515,000",0-.25 Acres,13,0.0,1.0,$0.00,Yes,1,2,72,72,9/13/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2052583/0/60/45/60453679ceed02a3f938af16a4163129/2/3c3c400e61b042d1caad1ac2f03a7a8c/2052583.JPG,2052583,CLOSED,009/I,3640 Jamison Park Drive,Jamison Park,3700.0,2005,5,4,0,Detached,"$515,000","$515,000",.51-.75 Acres,12,0.0,1.0045,"$564,380.00",No,1,3,204,204,11/7/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058621/0/60/45/32cd00bd3f609aff8c6ef44d84f2c45f/2/923fbcbadefd20aedaf35c1da704d247/2058621.JPG,2058621,CLOSED,009/B,208 Restonwood Drive,Woodcreek,3983.0,2016,4,3,1,Detached,"$524,990","$515,000",.26-.5 Acres,12,0.0,0.986,$0.00,Yes,1,3,186,186,10/28/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083321/0/60/45/dcd781f087d4649352f67f354fc38c86/2/aad51fd4890034b57a06c26e5e5b3ea0/2083321.JPG,2083321,CLOSED,009/B,108 Batsonwood Place,Woodcreek,3556.0,2016,5,4,1,Detached,"$533,737","$516,195",.26-.5 Acres,16,0.0,1.05,$0.00,Yes,1,2,11,11,11/18/2016,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082239/0/60/45/aa93a9157b92b41a44d62aa6f58f3013/2/0703b5f96189357899e30f3b9595802a/2082239.JPG,2082239,CLOSED,015/C,108 Kentbury Lane,Abbington,3716.0,2002,4,4,1,Detached,"$525,000","$517,500",.26-.5 Acres,11,0.0,0.0101,"$448,708.00",No,1,2,9,9,9/19/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077996/0/60/45/dbb422c9b6ad86b49b9b0a0de60104b0/2/24b8abef7f492e518e734faabbd34a12/2077996.JPG,2077996,CLOSED,010/A,244 Crestmont Ridge Drive,Crestmont,3171.0,2016,5,4,0,Detached,"$515,587","$517,897",0-.25 Acres,12,0.0,1.0045,$0.00,Yes,1,2,0,0,12/2/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079372/0/60/45/b4c542a8dce49abf4ebef75404016470/2/65e0c5883a2d684f6861be32f05ce733/2079372.JPG,2079372,CLOSED,015/B,2319 Manzoni Drive,Bella Casa,2836.0,2016,4,4,0,Detached,"$529,900","$524,000",0-.25 Acres,11,539.0,0.9805,$0.00,Yes,1,3,114,36,9/15/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078007/0/60/45/6309344b19ec71a1b33b6c93342821aa/2/46513985f21b12b798d4dedfae2ceb86/2078007.JPG,2078007,CLOSED,010/A,266 Crestmont Ridge Drive,Crestmont,3320.0,2016,5,4,0,Detached,"$494,100","$524,582",0-.25 Acres,12,0.0,1.0045,$0.00,Yes,1,2,0,0,2/15/2017,1.06,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068382/0/60/45/3fe13945dc652463c76dc58a9d73e4c0/2/54c58c4c3c6fbccb99036cfe66b90e8a/2068382.JPG,2068382,CLOSED,009/B,201 Victory Falls Drive,Woodcreek,3929.0,2016,5,4,0,Detached,"$539,990","$525,000",0-.25 Acres,10,0.0,0.97,$0.00,Yes,1,2,222,222,1/30/2017,0.97,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091970/0/60/45/cfe638fe7db41622288b7923915c6450/2/43b9cb802ae4d2ff758e2f418163dd59/2091970.JPG,2091970,CLOSED,009/I,4021 Summer Brook Drive,Jamison Park,4281.0,2003,5,4,1,Detached,"$525,000","$525,000",.51-.75 Acres,12,400.0,0.6965,"$596,780.00",No,1,2,1,1,11/15/2016,1.0,NA,Apex,NC
